comment_title,comment_url,comment_content
追求的态度很好，但幸福的定义有问题。,https://movie.douban.com/review/2375910/,"
               在我们当今的社会，发大财就是唯一的成功判定标准，太可悲了。    我告诉大家吧，所谓的成功学和励志电影，其实拍了那么多，写了那么多书，就一句话就可以概括了：想要成功就得努力！ 　　这是一句废话！　　再谈一谈世界观的问题，很多励志电影告诉大家的就是这么个事，你没有钱，没有地位，你就是这个世界的小草，而其他”成功“的人就是大树，小草在这个世界注定要遭遇不公正的待遇，所以每个人都要努力去做一个大树。 　　就拿这部片子来说吧，威尔史密斯从一个小草被生活不断的蹂躏，受尽艰辛，到一个不再为了生活而那么辛苦的去奔波，大家看来是一个成功，某种意义上对他个人来说是的，我承认！至少经济上他是成功了。 　　但是我请大家思考这么一个问题：我们是不是应该努力让这个世界上的所有人，无论是大树还是小草，都不会受到不公的待遇而去努力和奋斗一生！ 
      "
一部让人热泪盈眶的平民奋斗片,https://movie.douban.com/review/2404619/,"
        历尽无尽白眼和酸楚,为了自己的孩子,为了证明自己的价值,艰苦奋斗,积极努力,饱含疾苦后最终获得机会,获得成功,获得幸福的平民奋斗史,他就在我们身边,他就是我们的朋友,他就是一部我们精神的导师,如果有时间,推荐朋友一定要看!!!
      "
等待幸福,https://movie.douban.com/review/2456595/,"
          《The Pursuit of Happyness》（当幸福来敲门），这是我很少在豆瓣见到五颗星评价超过百分之五十的电影。我觉得我现在越来越变成一个标题党了。看这部电影的最初原因真的只是因为它的名字，还有，我觉得肯定是一个幸福的结局。第一次打开这个电影，发现这部电影竟然要1小时57分钟。是的，当时我已经快睡了。于是，我毫不犹豫的关掉了它。今天，挣扎了再三，还是决定看完它。               从电影一开始，毫无悬念的，这个男人在事业上非常的失败，拖欠近三个月的房租，妻子每天工作十六个小时，日子依旧过的艰辛，没有任何好转的迹象。终于，他的妻子不堪忍受，选择了离开。经过努力，争取到了儿子的他从此与儿子过着相依为命的生活。拼了命争取到了一个投资公司实习的机会。二十个人选一个，而且这段时间没有工资。他们终因付不出房租，不得已搬到低廉的汽车旅馆，后来竟然连这个地方也不容他们了。最让人心酸的是那一夜，没有任何去处的他只好抱着儿子在地铁站的公厕过夜。把纸铺在地上，抱着熟睡的儿子，眼泪在眼眶里一圈又一圈。那些来来往往想要去厕所的推门的声音，在那一刻竟然那么刺耳。害怕熟睡的儿子会听到，只好紧紧的捂住孩子的耳朵。天亮了，生活还在继续，一切还要面对。后来赚了点钱，终于有钱住旅馆的时候，镜头拉过，看到开着的电视以及空在那里的双人床，他和儿子却在沙发上睡着了。终于到了实习的最后一天，当他得知，自己被录用的时候，这个不知所措的大男人跑到街上，在拥挤的人群中哭泣。奔跑，跑到儿子的幼儿园，紧紧抱住他唯一的希望，支柱。结尾不能免俗的很好，好到闭上眼睛都知道最后这个男人有多成功。          始终记得，当儿子也不相信他的时候，在篮球场，他对孩子说：“别让别人跟你说，你成不了大器。即使我也不行。好吗?你有梦想的话，你就的保护它。那些自己没有成才的人会说你也不能成才。你想要什么的话，就得去努力得到。”眼中闪烁的泪，让我沉默。          励志片，是的。这是以前我最讨厌的题材。在我的印象中，这样题材的作品，都是一个样子，不管忍受什么，多么艰难，最后一定是好的结尾，不仅是好，还是好到不能想象。不知道从什么开始，我开始越来越喜欢看这样的片子。看来，我的心越来越脆弱，是的，我需要这样的事情来给自己一点信念。一边看电影一边在想，如果我是他，当这个世界上没有人再愿意相信我的时候，当所有的人都不会站在我身边支持我的时候，我会怎么样呢？也许，不要说坚持梦想了，脆弱的我，大概连看明天升起的太阳的勇气都没有了吧。当看到结尾，公司的面试者对他说：“so ， welcome ”在那一刻，我又没有忍住我的眼泪，仿佛被录用的人是我一样。在这边欢欣鼓舞的不知所措。忽然意识到，原来，人在最幸福的时候，是哭而不是笑。有一句话叫：喜极而泣。是有道理的。         随手翻着我的摘抄本，再次看到这句话：“轻易放弃的人是漫无目的的流浪者。”如果没记错，这是《蒙娜丽莎的微笑》中的话。同样是让我回味很久的电影。也许，信念和坚持，这才是生活本来的样子。如同晚熟的苹果是最甜的一样，经过漫长等待而得到的人是最幸福的。          看来，真的，在最难的时候，也要乐观的去面对，你真的不知道在下一秒生活会送上一份什么大礼来补偿你之前所遭受的事情。看来，我要经常的温习那些给我信念的事物，时刻的前行，只为了，有幸福来敲开我门的那天。 
      "
忘记幸福本身,https://movie.douban.com/review/2507579/,"
        起初的雄心壮志和美好理想，在漫长的坚持中，渐渐黯淡了下来，当成功变得越来越不可能，当渺茫和迷茫充斥了内心，自己仅仅知道往前走，疲惫的往前走，不再奢望成功，甚至忘记为了什么还在坚持，而能不能成功本身已经无所谓了。
      "
看了不下10遍,https://movie.douban.com/review/2649761/,"
        看了不下10遍，记住了他，Chris Garden，记住了他的一切奋斗的历程！强力推荐！！！！
      "
幸福能不能多让我追几次,https://movie.douban.com/review/2665944/,"
             我看到论坛里有句话叫当你真心渴望某样东西时，整个宇宙都会联合起来帮你完成。于是从这部片子里我们知道，宇宙百分之百帮的是倒忙。衰成这样还叫宇宙帮忙，是得出了门就狗咬雷击小行星追才算不帮忙么。这句话微靠谱点儿的版本是：当你真心渴望某样东西时，整个世界都会为你让路。这句话是不是真的没关系，等你以挡我者死的姿态朝你渴望的姑娘杀过去的时候，有些事便自动成真了。       股票经纪人，并不是一个体面的工作。像片子里说的一样，不过是个打电话装孙子的活。这孙子装得挣得多，但并没有什么社会贡献。说到底，影片中幸福的追求，还是落到了对钱的追求上。    其实站在一坨货币面前的时候，每个人看到的东西事不同的。搁christ这个家伙,儿的巧克力棒 妻的笑脸 就是他鼠目寸光里能看到的东西了。这就是他的追求:世界上最正当的追求。         影片最高的一个催泪弹镜头便是克里斯在片尾终于得到这份工作的时候切到他脸上的近景，尽管他说来说去都是为了钱，我们并没有指指点点说哎呀呀你看一个崭新的唯利是图的资本家冉冉升起啦。心里慢慢鼻子酸酸的感觉告诉我们，我们感动了。    the pursuit of happiness，其实幸福和追求根本分不开。没有前面一个多小时的窝囊的观摩，这个镜头可能什么也不是。    有很多电影都会让我好奇结局之后的故事。然后呢？公主嫁给王子以后的那一坨漫长的破事儿呢？生活的面目显然不会虽电影定格在最后一帧，等着我们的是影片结束以后，关于时间事怎样磨平了震撼，消融了意志的漫长的无聊的无观影价值的故事。太可怕了。对此爷有一个伟大的设想：咱们一个接着一个来！一个一个追！   毕竟，幸福能让我多追几次，也挺好。
      "
事关坚持和希望,https://movie.douban.com/review/2674908/,"
        当幸福来敲门，我在哪里？       第一次看这部电影，我以为是威尔史密斯上演的浪漫爱情。 那个时侯，是八月底，天很热，我吃着西瓜，眯着眼仔细地盯着小小的电脑屏幕，认真地看着这个男人在马路上狂奔追逐，却一次又一次遭遇失败。       他不放弃。      他对妻子说：“相信我，一切都会好的。” 妻子还是离他而去。“好”的过程是如此漫长而艰难。       苦情戏，我不喜欢。       时隔大半年，我周遭大变。 用电驴下这部电影，一天一夜，699m，看得我鼓舞欢欣。       那个时候，我并没有意味到宣传画里的“幸福是动词”的意义。 我只是扭过头去，对陪我看电影的朋友说，一点不幸福。 朋友当时回答我了什么？ 为何今日的我，居然一点都记不得？       我们每日都看威尔史密斯的各种电影。用娱乐的心看这个男人，在不同的情节里游走，扮演各式的人生，然后获得不同的幸福感。《我是传奇》里，他孤独地幸福；《全民情敌》里，他浪漫地幸福；《当幸福来敲门》里，他悲情地幸福……      幸福如此多样而零碎，没有一副固定的脸。 又或者，关于幸福，从来就是很个人的事，不见得人人能共鸣。       爱因斯坦说这世界有件事叫相对论。幸福和不幸就是其中的一个范例。 对于一帆风顺长大的人来说，从苹果里吃出一条虫子就叫做恐惧。 而对那些波折不断命运多舛的人来说，生老病死，不过常态。       于是，每个人抗压和抵御风险的能力不同。 有人会有意无意放大悲哀，缩小幸福，使自己更痛苦。 这样的行为不见得是自虐，自我惩罚又或者无知无措的意味更浓。 有人会逃避不幸，以为睡觉或者离开就能避免面对。坚持和放弃，站在世界的两极遥望，不见彼此，不能苟同，无法相遇，沟壑千万，山水相隔。     一帆风顺成长到大的人是很可怜的，他们喜欢狐假虎威，喜欢仗爱欺人，他们坚定地习惯了生活对他们的厚待，娇憨地等待着命运一次又一次地垂青。可惜，时间到了，上帝要让他们成熟，于是苦难下降。      幸福是一条皮筋，弹力十足。人有的时候非常贪婪——明明已经很幸福，却想拥有更多；有的时候又异常懦弱，难免妥协——当无法改变不幸，只好退而求其次。 于是，就在这拉扯间，幸福变了样，回不到原来真实的长度，慢慢地成为了没有让性的绳子。        故事里一直讲究追求讲究坚持。 哪怕在绝境里，也不放弃。 睡在公共厕所里的父子，安静而疲倦，一如我们抗争过后的心。       还有一个印象很深的情节。 史密斯终于找回被一个疯子带走了的医疗仪器，却发现机器坏了。 夜深人静，拥挤的收容站，汗水，坚持的眼神。指示灯终于发亮。微光，微笑的脸，熠熠动人。        坚持的力量，微弱的希望，幸福的到来。        和儿子打篮球的时候说，别让任何人对你说你不能做什么。 其实很多时候，我觉得更重要的是，别让自己对自己说，做不到。 相信自己，并且坚持。 有人曾对我说：选择你坚持的，坚持你选择的。 好似很多时候，坚持是法宝，让希望存在；而努力是另一把利剑，让希望实现的可能增加。                但是我也明白，坚持和努力不一定有效，特别是面对不在控制范围内的事情的时候。 例如，疾病；例如，死亡；例如，感情。         好吧。 让幸福来敲门。 祝你幸福。
      "
其实小儿子才是看点吧,https://movie.douban.com/review/2830556/,"
        其实小儿子才是看点吧。天真，积极。我相信对于父亲的落魄他还是懂一些的，但是他丝毫没有拆穿他的爸爸，甚至在他们无家可归的第一天晚上当威尔史密斯带着儿子来地铁睡觉，儿子仍然愿意配合爸爸用卖不出去的仪器做时光机然后在地铁的卫生间里疲惫的睡去。并且有一天儿子非常真诚的跟面前无比落魄的老爸说，你是一个好爸爸。相信所有的人都会为之动容~最后凭借努力，加德纳最终成功了。当然这都是后话了，电影里没有赘述，只是让我们看到他在成功之前所遭受到的一切。
      "
诚信责任和机会,https://movie.douban.com/review/2858808/,"
        　　非常好的一部电影，值得反复看，传代看。　　与阿甘相比，我更欣赏史密斯。　　阿甘成功让人很钦佩，他坚持了一点，说到做到。这就是诚信责任。我们不可否认阿甘对自己的成功有点稀里糊涂。有种难得糊涂的唯美。他做的事情很少有目的性，只是一个我喜欢。　　史密斯则不同，在他身上反映出了更多深层次的东西，反映出我们当代人的一种心理困惑。那就是诚信责任和机会缺失。　　这是一个非常有家庭责任感的男人。在妻子忍受不住贫困离去时，他独自一人承担起了父母应尽的责任。无论多么艰难他都没有放弃儿子。儿子给了他最大的信任，也给了他无尽的力量。Do you trust me? 在剧中重复过很多次。那一声声问，是不是在你耳边回荡，这个社会需要TRUST。　　儿子给他讲了一个落水者祈求上帝拯救的笑话。上帝在面对死后的溺水者时说，我给了你两次机会，可是你都没有抓住。史密斯是个善于抓住机会的人。当幸福来敲门的时候，你在家吗？你珍惜了这个机会吗？在幸福还很遥远的时候，他抓住了任何一个向幸福靠近的机会。他看见开红色车子的比他有钱的人，他抓住机会问了他为什么会有钱。他抓住面试的机会，尽管穿的衣冠不整，他还是按时面试，相信如果命运和你开这样个玩笑，我们很多人都会放弃这个面试。他抓住和前辈面谈的机会，即时搭车到了很远的地方，他抓住了交流的机会。当与拜访客户的机会再次被命运摧毁时，他抓住了道歉的机会，也抓住了一起看场橄榄球的机会。。。。这些机会。。。哪一个不是帮助他在象幸福靠近？　　片中有个他玩魔方的镜头，让我走神了很久。生活就像是在玩魔方，有时候它看起来一团糟，但是掌握住中心点这个颜色，不断调整，继续努力，你会把方方面面都处理好。　　让人流泪的好片子。    
      "
捍卫你的梦想！,https://movie.douban.com/review/2861079/,"
        “永远别让别人告诉你你不行”“有了梦想就要去捍卫它”克里斯•加纳这样对他的儿子说。看完这个片子，我总在想关于梦想的问题，如果在一部欧洲电影中这个问题似乎会有太多题材和灵感让导演尽情的发挥，因为那里包含着人生最奇妙的体验，艺术的，哲学的，任何带有可能性的结论都很美好，即便是痛苦，总之，欧洲电影如我们所知，痛苦也是美好的。然而，假如你认同我们人人都有梦想，那么美国导演唯一要做的一件事就是，在你的梦想之路上不断的设置障碍，然后选择用加法计算你的障碍物，用减法计算你的所得。他会不断的从你的生活中拿走你最珍爱的，你的家人，你的工作，你的房子，你的一切。最后我们还剩下什么呢？大多数人，我肯定的，只剩下绝望。这个毫无疑问，能像克里斯•加纳一样始终保持着积极的人生态度，不屈服于命运的百般戏弄，更难能可贵的是，他一边面临着生活的残酷考验，一边还要扮演有责任感的，乐观幽默的好父亲，还不失时机的向儿子传授最宝贵的人生哲学，我除了敬佩，也有些辛酸。谁能做到呢？儿子是克里斯的支撑，那么我们的支撑又是什么？梦想吗？还是仅仅只为了活下去？活下去的信念会让你变的坚强，然而也仅仅是活下去。而梦想，会让你找到幸福。我们每个人都有梦想，从很小很小的时候就有，也许那时候我们自己都没有意识到，究竟梦想什么样。假如给你片刻的宁静，让你闭上眼睛，幻想着自己又回到孩童时代，幻想着你躺在温暖的阳光下，它是什么样的，我是说关于你的梦想？你还拥有它吗，在任何情况下，你靠什么在支撑着你的这个梦想？在我很小的时候，我最愿意做的事情就是把所有我能找到的纸都画满，无论画什么，只要画，为此，我经常被老师拧住耳朵还浑然不知，但所有的东西都没有阻挡住我渴望绘画的欲望，这是一种本能吧，我想。在那个时候大人们或许会经常告诉你你应该做什么，不应该做什么，燃而孩子的天性是最简单的，一旦确定自己喜欢什么就一定要去做，我爱画画，而我小学一年级的那个同桌小男孩则最喜欢放风筝。那时候的我们都知道自己喜欢什么。到今天，我可以说实现了小时候的梦想，尽管人生都有坎坷，可我依旧感到幸福，而更大的幸福是你不满足于曾经的梦想又有了新的梦想！那么，你也有梦想吗？别犹豫，去捍卫它，别让它从你的人生中溜掉。当幸福来敲门？NO，我告诉你，去敲幸福的门！
      "
莫忘初衷,https://movie.douban.com/review/2898424/,"
        这是一个追求幸福的故事。Christ坚信，幸福在明天就会来临，并一直顽强地努力争取他想要的生活。到影片末了，也感动盈眶起来。有几个人能做到始终坚持自己追求幸福的初衷？人经常因为追求幸福而变得不幸，因为追求快乐而不快乐。这只能是悲剧。
      "
也许，没有得来的艰辛；也不会在得来之后知足而感恩。,https://movie.douban.com/review/2930407/,"
        亲子、励志，这样用于定性的字眼放在这部电影上其实是多余的；努力、奋斗、幸福，这样的过程放在这部电影里其实也是多余的。艺术来源于生活也高于生活；一部成功的电影也许并不需要一个万众瞩目的新奇题材，回归于生活，最真实的生活也许也是最高的艺术了。这部挣扎在贫困底线里的励志亲情电影来得平易近人，也更容易引发我们对生活诸多情绪的共鸣。梦想；不管在什么时候突然来临，其实都不算太晚。只要我们还有气力去追逐；于是我们也有了实现梦想的祈望。这部电影里对于梦想的定义显然是浅显而直白。史密斯饰演的克里斯走在路上，遇到一个开着法拉利跑车的男人，问他：你是做什么工作的，以及你是如何做到的；他所羡慕的并不是名贵跑车或者体面的工作，而是那些人们发自于内心深处幸福的笑脸。幸福。什么才是幸福，什么样的生活才称得上是幸福呢。美国的《独立宣言》规定了每个公民都有追求幸福的权利；也许，正是因为幸福总是遥不可及，所以必须不停地去追求。克里斯，一个落魄的中年黑人站在街道上喃喃自语的时候；也许，所有的人都会想到这个故事的最后结局。可以说，这部电影其实一点都不出人意表；然而，在看这部电影的时候我们自然而然地被它感动。励志并不那么刻意，煽情得不做作，在细节处理上细腻而温情；这也许是这部电影让人喜欢的原因。奔跑；不停地飞奔。这是符合一个活在繁忙都市里成绩一般的推销人员的日常生活场景的。为了什么而奔波；什么样的生活节奏才称得上奔波呢。像克里斯；为了赶上那一班公车，为了赶下一个商务会面，为了这一个夜晚的容身之所必须赶在其他人前面去排队进入收容所……这也许是生活在美国最底层的人们无奈而艰辛的奔波。为了保住一份工作；然后养子糊口、房租、国税、吃饭和一瓦遮头。给我印象最深刻的是无家可归的父子留连在地铁站上的长椅上相顾无言。玩一个并不好玩的游戏，想像着周围凶险的环境以及可怕的猛兽，找一个山洞，父子俩相互依靠着取暖睡觉。当然，地铁站里不可能有山洞；克里斯带着儿子躺在用卫生纸铺在厕所里的地板上蜷缩着。一个男人的泪水；纵然这个男人已经两鬓斑白，这个场景依旧让人感动。那是一个中年男人对自己五岁儿子的愧疚、责任、年介中年却依旧一事无成的挫败感以及对幸福最热切的渴望。捂着儿子的耳朵不让他听到外面喧嚣的拍打着门的声音，那是他唯一有能力保护儿子的表现。电影在描绘克里斯对物质财富的追求的同时，这种父子间的亲子交流则成了精神财富的积蓄。史密斯的儿子贾登?史密斯(Jaden Smith)给这部恶俗的励志电影增色不少。不需要做作的父子亲情，小史密斯饰演克里斯的儿子克里斯托弗，而贾登的本色出演完成了这部电影煽情却不让人反感的所有细节。可能是由于是和儿子对戏，以顾家出名的威尔?史密斯演来格外真情流露，他成功诠释出一位濒临破产、老婆离家的落魄业务员，如何刻苦耐劳的善尽单亲责任，奋发向上成为股市交易员的励志故事。置之死地而后生，在看这部电影的时候我多少次曾经想到这个词；当一个男人处于他的这种境况的时候，多少人会绝望呢。诉求无门，求助无路，离梦想只有一步之遥却因为现实的问题无法解决而放弃或者继续努力。也许，没有得来的艰辛；也不会在得来之后知足而感恩。当克里斯最终得到那份年薪80万美元的股票经纪的工作里喜极而泣，走进熙熙攘攘的街头对着所有人幸福地微笑时，当他带着儿子走在繁华的住宅区走向他自己的房子时；物质的财富也许并不意味着所有的幸福，他和儿子在这段艰难时光里的相依为命也许才是他最大的财富。不再对儿子愧疚，不再对生活失望，不再只经历挫败。《独立宣言》规定了所有美国公民享有追求幸福的权利，然而它却不曾对所谓幸福下一个定义。也许，是不是因为幸福的含义过于广泛而且抽象呢。然而在这部电影里看起来，幸福其实也可以很简单。所谓幸福，也许是当我们对着我们深爱的那些人们时；我们可以问心无愧地说，我已经尽了最大的努力给他们我所能给的最好的一切，不论是贫困或者富足。 
      "
很励志但是似乎还是差了那么一点,https://movie.douban.com/review/2936745/,"
        我对这部影片是持肯定态度的，好多年，没有看一部电影能把我感动哭过！但这次例外！我佩服男主角的毅力，不得不说电影里的那些悲惨尴尬场面让人看了觉得无法忍受，比如撞车那片段，还有那在地铁洗手间过夜，和别人抢住的地方，卖血等等！对他来说磨难似乎太多了，这个片子里的磨难是开始到最后的！如果换了我是那个男主角，可能真的就垮掉了，但是看了这个片子以后，确实很励志，我想我会能承受比以前更多的痛苦了！    但是这个片子不知道大家注意没有，也带有偶然性的，男主角是个天资很聪明的人，能在短短的几分钟之内把魔方六面全摆好，那智商是很高的！这个片子讲的是一个绝顶聪明的人的奋斗成功史！而不是普通人的奋斗史！对于大部分智商正常的普通人来说，也许根本就没有他那种成功的机会！不知道这算不算这个电影的一点小bug！    仅仅是个人的一点评价吧！
      "
请你先敲幸福那扇门,https://movie.douban.com/review/3138415/,"
        这部电影史我在上个暑假的某天晚上，冲着我最喜欢的好莱坞明星Will Smith而看的。很多人跟我说，看完这部电影，你的心中会充满感动。但我觉得，看完这部电影，我心中的感慨要远远地多于感动。请不要被这个片名给“欺骗”了：一个只有中学文化，靠推销无人问津的医疗器械卫生，因为贫困而被妻子抛弃，与儿子相依为命的黑人，幸福会这么容易降临到他身上吗？身无分文，无家可归，带着小儿子在大城市里面到处流浪。每天都要为“在哪过夜”而烦恼——廉价旅馆，救济中心，甚至火车站的厕所都曾成为他们的栖身之所。Chris他无助，他迷茫，但他却从来没有放弃。他抓住了机会，向一位证券公司的高层介绍了自己，并通过他的一个小才华——扭魔方，得到了证券公司的面试机会。并凭着面试中的出色表现成为了证券公司的实习员。依然清晰地记得那场面试中他和面试官的精彩对话——考官面对衣冠不整，蓬头垢面的他，问了一个尖锐的问题：“如果我聘请了一位不穿西装就来应聘的人，你会怎么想？”Chris机制的回答：“那他一定穿了一条很棒的裤子。”实习的日子并不好过：没有薪水，实习期满后公司只会聘任实习员中的一个。而在三十多个实习员中，有名牌大学文凭，丰富 对口工作经验的大有人在。Chris丝毫不占优势。他用他的勤奋、聪明、毅力来弥补他的劣势。而且事实证明，他做到了——他是所有实习员中最出色的！“是的，一切都会好起来的。”就像他对小儿子说的那样。他得到了那份工作，摆脱了长期的困苦窘迫的生活。Knock，knock..是幸福在敲门吗？不，不是，是你在敲幸福的门。此时此刻，我的耳边回荡着Chris带着儿子去托儿所时，面对墙上的涂鸦拼错的“Happyness”时，较真的话：“There is no ‘Y’ in happiness , there is an ‘I’ .”
      "
纪念葬身地铁夹缝的我的拖鞋,https://movie.douban.com/review/3203113/,"
        还记得，在北京赶地铁,10号线换2号线,我背着大包汗淋淋趴在地铁车厢门口,芍药居,丁冬开了门,后背一热就下去了,人流哗哗往外涌,大胸平胸们，宽肩大背们，眼么前儿晃啊晃，广播嗡嗡发闷地闹心，也不知道什么时候就站在站台上了,这站台果然比车厢凉快，热气瞬间就散掉了许多,可这热气跟往常散得方向不同,都顺下三路走了。我低头一看，TMD，老子的鞋呢！Whatever，看着史密斯同学满大街找鞋那会儿，我还真是心酸得掉了眼泪。
      "
当灯亮起来，幸福就会来敲门的！,https://movie.douban.com/review/3265900/,"
               因为威尔.史密斯这个名字就看了这部电影，只是看之前一直不是很清楚会是一部励志片，结果和前几天看的《弱点》竟然是一类题材，不过过程却相差甚远。一个是总能遇到善意的人们，善意的周遭，而另一个却总是用里面威尔史密斯的话“疲于奔命”。      当一个男人背负着这样一个家庭奔波于城市的这头到那头，内心一定是充满纠结的，只是还好最后终于幸福是会来的。       看完有几个镜头感触比较深刻：当威尔史密斯带着小孩在卫生间里，外面有人敲门声想起，他那种无助与无望，终于在眼泪中明白了；当一辆敞篷车从收容所门口呼啸而过，一个城市的落差，欢笑和悲伤；当父子两在地下铁的通道里，原本的失望应该是满心满肺的，但因为父亲的时光机的说法，一下子，温馨油然而生，带着泪水的笑容应该是更灿烂的吧。    当然最让人欣慰的还是最后灯亮起来的那段。。。ps:看到玩魔方那段一直以为应该就会好起来的，结果没想到情理之中，却是意料之外吧，还是没好起来。。。pps:准备写影评的时候突然发生了一些事情，心乱了，结果这个也乱了，咳！          
      "
这是一种信仰、,https://movie.douban.com/review/1973998/,"
        哽咽着看完了整部电影。幸福的确是需要我们去不停的追逐的，不管遇到了什么困难与坎坷都不要停下来，只有这样，真正的happiness才会来。我记得Chris曾说过，他说他羡慕那些来往于街上的白领那种幸福的笑容，而真正的幸福来临的时候他却哭了。这是发自心底的幸福吧，一切的一切最终得到了回报。佩服他的坚强与毅力，这是我所很缺乏的。大部分的我们总是坐着抱怨自己的苦衷，埋怨自己的不幸福，却从不去奋斗与追逐，于是这大部分的我们也就那样浑浑噩噩的度过了自己的一身。不过上帝还是很眷顾Chris的，因为上帝给了他一个那么懂事的孩子，也成了他身后支持着他的强大的动力。“U trust me ？”“Yeah”重复的一问一答，我们是需要被肯定的。我们更需要相信我们自己。我已经无法用语言来形容它给我带来的震撼，再怎么华丽的辞藻好象都只是轻描淡写不足以表达。
      "
肩膀,https://movie.douban.com/review/2002739/,"
        爸爸。我突然很想你。我自己都不知道我有多久没有吐出这个字眼。爸爸的角色你早已在我四岁的时候对我关上。我觉得我早已经忘记你了。我不记得几年前还是十几年前。我又见过你一面。我从看见你的那一眼。就开始哭。时间地点早已模糊。只是我的眼泪现在想来却格外清晰。我现在也不清楚我哭泣的原因。我的眼泪我的鼻涕现在看来好像一场沉默的喜剧。确切的来说，是笑话。没有笑点的冷笑话，只有我沉迷其中。也许是女儿天生爱爸爸多些，更依赖么。我从来没有恨你。没有怪你。所以，你没有电话，没有信件，没有赡养费，没有见面，没有礼物。我才从来没有所以。可能只是你没有肩膀吧。很遗憾。男人要的就是肩膀。爸爸，你放心，我会找一个肩膀。我知道不能依赖，靠不住，但是至少有依靠。爸。其实有这样一个肩膀。我不会介意居无定所，我不会介意只啃一片Pizza的晚餐，我不会介意每天都似赶集，我不会介意没有嬉戏的周末，我不会介意被气急败坏的训斥，我不会介意只能买一条喜欢的糖果。爸。若有这样一个肩膀，你也不会介意的吧。别人告诉我。 The pursuit of happyness是部感人的影片。我一直看啊看啊看啊看，没有找到那个点。只是开始想念那个虚构的角色了。直到我看到Chris被录取。面试官在微笑。Chris涨红了脸，泪垂在睫毛。我哭得比他还快。然后止不住的流。我也找不到原因。找不到。就像上次一样。爸。我以前没有觉得你的缺失对我影响多大。不过没有人悄咪咪的给零用钱。不过没有人劝阻妈咪不要骂我。不过没有人陪我看球赛。不过没有周末居家旅行。不过没有人将我高高举起。而已。我一直幻想着一天。风和日丽。你开着车。什么车我不在乎。妈咪坐在副驾驶。我在后面。看着你们聊天。我觉得。这才是一家人。爸爸。爸爸。爸爸。让我多叫几声。谁听说我父母分开都会跟我道歉。其实不需要。我没有难过。也没有不习惯，很小的时候已经忘掉。我只是不知道你是谁。我忘记了是怎样模糊的轮廓曾经每天下班回家带饮料给我喝。看着兴高采烈的黄毛丫头猜测是露露还是什么别的。其实记事记得太早是好事还是坏事。其实事情记得太多时好事还是坏事。原来我一直没有忘记。爸爸。我一直在听单车。你一定不知道陈奕迅是谁。没有关系。我还是爱你。我讲给你听。这首歌是说爱爸爸的故事。
      "
有理想的那条咸鱼,https://movie.douban.com/review/2031109/,"
        不记得谁说过，人不怕穷，就怕穷还有梦想。有点周星驰的“咸鱼”理论，人要是没了梦想，和咸鱼有什么区别，五月天还唱道要做一个有理想的咸鱼。昨晚又看了一遍威尔史密斯《当幸福来敲门》，渐渐喜欢上这个黑人小伙子，也让我见识到什么叫做演技。前不久又得知，他被美国公众评为当代唯一的满分艺人，完美的无可挑剔。最近也看了四五部他的电影。回归正题，《当幸福来敲门》，我喜欢这个译名，英文原名叫《Pursuit of Happiness》，直译就是《追求幸福》或《幸福的追求》，过于平淡无奇了。Will是唯一我身边所有朋友都评价极高的演员，这部片子也是好评如潮。某种意义上来说这是部美国文艺片，是Will的转型之作。再谈内容，主人公Chris是个生活窘迫，接近美国底层的美国黑人，以推销一种骨密度测试仪器给各家医院的医生，而这种东西虽不是什么垃圾，但他后来也知道这玩意儿性价比并不高，所以很难卖出去一台。老婆与他离婚了，儿子跟了他，房租到期了，他和儿子去睡公共厕所、地铁、救济站。全身上下只剩12.33美元，连朋友欠他半年的14美元也不还他了。很可惜，他是个有梦想的人，一个有梦想的咸鱼，从他的卖血时的眼神我读出来了，从他看见客户豪华的别墅和汽车的表情我知道了，从他愿意从事一份半年没有薪酬却前途无量的证券经纪人我看出来了，从他一天在办公室打电话为了约访客户节省时间而不喝水不上厕所我明白了……他很努力，很努力，他为公司拉到31个客户，最后他在成百个竞争者中赢得了20个无薪酬实习生的资格，最后以优异的业绩成功的脱颖而出。当他得知自己胜出时，没有人会忘了他的表情，喜极而泣，自信心酸的走出办公室，在熙来攘往的大街上几近抓狂，飞奔回去接他的寄读在华人朱太太的幼儿园的儿子……这部片子我是2007年看过，再度重温，如站在另一个身份上解读这部电影，我很能理解。去年看到一份报纸上推荐大学毕业生必看十部电影，我竟然没有看到这部列入其中，很是惊讶，不过它推荐了《毕业生》我倒是看了，也值得一看。
      "
